SAP_Journal_document_nbr,SAP_Journal_credit_store,SAP_Journal_debit_store,SAP_journal_date,Transaction_Date,SAP_Journal_amount,SAP_Journal_credit_amt,SAP_Journal_debit_amt,SAP_journal_credit_account,SAP_journal_debit_amount,Transaction_Timestamp
b48a24f8281c4bc5bc7c,105,508,2026-09-08,2026-09-08,130.69,130.69,130.69,,,2026-09-11 22:29:06
828a03b21613498ea0d3,107,508,2026-09-09,2026-09-09,935.62,935.62,935.62,,,2026-09-11 22:29:06
9ae0ca8396c84255b763,102,508,2026-08-11,2026-08-11,4295.6,4295.6,4295.6,,,2026-09-11 22:29:06
5f021db4a03a492ba8b3,116,508,2026-08-12,2026-08-12,3578.19,3578.19,3578.19,,,2026-09-11 22:29:06
cdce03ca14f245548d16,119,508,2026-08-13,2026-08-13,2715.93,2715.93,2715.93,,,2026-09-11 22:29:06
c5a3496ceeb747f3a4ad,111,508,2026-08-14,2026-08-14,295.98,295.98,295.98,,,2026-09-11 22:29:06
c737fc4ef2c145699c91,110,508,2026-08-15,2026-08-15,154.64,154.64,154.64,,,2026-09-11 22:29:06
c4ea6aa7f1614a009219,105,508,2026-08-16,2026-08-16,299.44,299.44,299.44,,,2026-09-11 22:29:06
c1132f1c68e948a8b567,110,508,2026-08-17,2026-08-17,122.53,122.53,122.53,,,2026-09-11 22:29:06
187f53ed04db49a99f35,118,508,2026-08-18,2026-08-18,558.16,558.16,558.16,,,2026-09-11 22:29:06
bdd6700bc90d42ea934b,118,508,2026-08-19,2026-08-19,2149.12,2149.12,2149.12,,,2026-09-11 22:29:06
3f20ac68c80c4b65ba24,114,508,2026-08-20,2026-08-20,894.56,894.56,894.56,,,2026-09-11 22:29:06
c0cbd08150a14e38a134,105,508,2026-08-21,2026-08-21,2049.11,2049.11,2049.11,,,2026-09-11 22:29:06
611dc44483034d1c8a85,120,508,2026-08-22,2026-08-22,4411.21,4411.21,4411.21,,,2026-09-11 22:29:06
2a8b07e71fe748949673,107,508,2026-08-23,2026-08-23,1029.7,1029.7,1029.7,,,2026-09-11 22:29:06
d7161211550c4b759714,118,508,2026-08-24,2026-08-24,2264.09,2264.09,2264.09,,,2026-09-11 22:29:06
a6d47466cade40868f08,111,508,2026-08-25,2026-08-25,2255.35,2255.35,2255.35,,,2026-09-11 22:29:06
9fecd8f073344c78ae00,107,508,2026-08-26,2026-08-26,440.49,440.49,440.49,,,2026-09-11 22:29:06
1af14772d9cd426f940d,115,508,2026-08-27,2026-08-27,2512.44,2512.44,2512.44,,,2026-09-11 22:29:06
b158e88cf8df4f75aa0a,114,508,2026-08-28,2026-08-28,6046.37,6046.37,6046.37,,,2026-09-11 22:29:06
b3acef7f56eb4835b90c,111,508,2026-08-29,2026-08-29,348.31,348.31,348.31,,,2026-09-11 22:29:06
96dd6739594745ee84a2,105,508,2026-08-30,2026-08-30,2211.17,2211.17,2211.17,,,2026-09-11 22:29:06
03a3a34003dd4c9fb125,118,508,2026-08-31,2026-08-31,4314.61,4314.61,4314.61,,,2026-09-11 22:29:06
1ec1f5285f41487dabab,120,508,2026-09-01,2026-09-01,3403.11,3403.11,3403.11,,,2026-09-11 22:29:06
c8cf19683c714baba864,113,508,2026-09-02,2026-09-02,2206.77,2206.77,2206.77,,,2026-09-11 22:29:06
3150e903d0144ec3ad80,103,508,2026-09-03,2026-09-03,862.1,862.1,862.1,,,2026-09-11 22:29:06
55bf7c0a40594fd1a61b,120,508,2026-09-04,2026-09-04,508.75,508.75,508.75,,,2026-09-11 22:29:06
382570428dc7474b8c53,113,508,2026-09-05,2026-09-05,5219.15,5219.15,5219.15,,,2026-09-11 22:29:06
cc3b3e3edc0946778e64,116,508,2026-09-06,2026-09-06,410.67,410.67,410.67,,,2026-09-11 22:29:06
512c4d5f3ef9485a9af7,116,508,2026-09-07,2026-09-07,5215.61,5215.61,5215.61,,,2026-09-11 22:29:06
dd122122ddf54f6db4f6,116,508,2026-09-08,2026-09-08,2289.97,2289.97,2289.97,,,2026-09-11 22:29:06
7a1632e0ffea48d58c90,119,508,2026-09-09,2026-09-09,3980.46,3980.46,3980.46,,,2026-09-11 22:29:06
4309a45745d44496a263,103,508,2026-08-11,2026-08-11,132.22,132.22,132.22,,,2026-09-11 22:29:06
25c2576864164ac4937a,115,508,2026-08-12,2026-08-12,253.23,253.23,253.23,,,2026-09-11 22:29:06
b2a8fbce71044204b6ca,120,508,2026-08-13,2026-08-13,1063.94,1063.94,1063.94,,,2026-09-11 22:29:06
ff02513fe12449acb334,108,508,2026-08-14,2026-08-14,2618.75,2618.75,2618.75,,,2026-09-11 22:29:06
de8bea8d18e74f369ef0,112,508,2026-08-15,2026-08-15,811.29,811.29,811.29,,,2026-09-11 22:29:06
b1014b7a1c204b709216,117,508,2026-08-16,2026-08-16,1032.33,1032.33,1032.33,,,2026-09-11 22:29:06
3b62aeaf452548d18db8,113,508,2026-08-17,2026-08-17,3324.12,3324.12,3324.12,,,2026-09-11 22:29:06
033975c36d1e45fd8fc8,101,508,2026-08-18,2026-08-18,640.13,640.13,640.13,,,2026-09-11 22:29:06
a425d637db9d4a129065,111,508,2026-08-19,2026-08-19,469.94,469.94,469.94,,,2026-09-11 22:29:06
9043bffae0a049f4b24c,118,508,2026-08-20,2026-08-20,2970.35,2970.35,2970.35,,,2026-09-11 22:29:06
3060e1ddd5c44ea499dc,103,508,2026-08-21,2026-08-21,1318.89,1318.89,1318.89,,,2026-09-11 22:29:06
ff14f5ec7b2749a8bee4,120,508,2026-08-22,2026-08-22,2601.2,2601.2,2601.2,,,2026-09-11 22:29:06
e7702c2c00764b608f86,105,508,2026-08-23,2026-08-23,2959.24,2959.24,2959.24,,,2026-09-11 22:29:06
e45829f833be4ab7af42,115,508,2026-08-24,2026-08-24,3746.42,3746.42,3746.42,,,2026-09-11 22:29:06
17a1f30a1f9d4942bd26,116,508,2026-08-25,2026-08-25,224.17,224.17,224.17,,,2026-09-11 22:29:06
65b6f996e6e74c4ea031,111,508,2026-08-26,2026-08-26,1172.82,1172.82,1172.82,,,2026-09-11 22:29:06
24c7e6dde3e440c286b9,108,508,2026-08-27,2026-08-27,96.49,96.49,96.49,,,2026-09-11 22:29:06
8d5af6fe04884ff2b100,115,508,2026-08-28,2026-08-28,4601.82,4601.82,4601.82,,,2026-09-11 22:29:06
091a381c6dba47d08d06,116,508,2026-08-29,2026-08-29,207.32,207.32,207.32,,,2026-09-11 22:29:06
cc93db05976f4641a9bd,112,508,2026-08-30,2026-08-30,3695.74,3695.74,3695.74,,,2026-09-11 22:29:06
1f25553964b2401f9e91,101,508,2026-08-31,2026-08-31,2531.23,2531.23,2531.23,,,2026-09-11 22:29:06
110f95f6a4d147b19339,117,508,2026-09-01,2026-09-01,2039.72,2039.72,2039.72,,,2026-09-11 22:29:06
1290ffb6672847b69fb2,115,508,2026-09-02,2026-09-02,1006.22,1006.22,1006.22,,,2026-09-11 22:29:06
60b128c49ecc4f35ab5d,115,508,2026-09-03,2026-09-03,1970.27,1970.27,1970.27,,,2026-09-11 22:29:06
9325b858c40a4a8ab22d,119,508,2026-09-04,2026-09-04,3210.45,3210.45,3210.45,,,2026-09-11 22:29:06
dc41f2657b924a1db657,105,508,2026-09-05,2026-09-05,4082.46,4082.46,4082.46,,,2026-09-11 22:29:06
0804d1d8cac348bfa8c2,111,508,2026-09-06,2026-09-06,4.49,4.49,4.49,,,2026-09-11 22:29:06
e21ac6bda2e54e85a87d,113,508,2026-09-07,2026-09-07,3462.01,3462.01,3462.01,,,2026-09-11 22:29:06
76e6e3a1b22241dc96dc,111,508,2026-09-08,2026-09-08,926.99,926.99,926.99,,,2026-09-11 22:29:06
08f547f1552c4cd2afc6,117,508,2026-09-09,2026-09-09,536,536,536,,,2026-09-11 22:29:06
0718bf28f92a445b8ee2,104,508,2026-08-11,2026-08-11,1377.6,1377.6,1377.6,,,2026-09-11 22:29:06
ac43f5b1d50c4c67ae85,113,508,2026-08-12,2026-08-12,2993.33,2993.33,2993.33,,,2026-09-11 22:29:06
f8a93a6daea445b2a522,111,508,2026-08-13,2026-08-13,914.63,914.63,914.63,,,2026-09-11 22:29:06
6ba20eb5450f47aba856,104,508,2026-08-14,2026-08-14,2125.25,2125.25,2125.25,,,2026-09-11 22:29:06
797ce261ca2b4939b171,114,508,2026-08-15,2026-08-15,4636.18,4636.18,4636.18,,,2026-09-11 22:29:06
98e991c5fd6d451f91cb,110,508,2026-08-16,2026-08-16,895.89,895.89,895.89,,,2026-09-11 22:29:06
67bf47020c3e4688af55,117,508,2026-08-17,2026-08-17,120.36,120.36,120.36,,,2026-09-11 22:29:06
4f6b036234264ee7aeaa,118,508,2026-08-18,2026-08-18,913.71,913.71,913.71,,,2026-09-11 22:29:06
263cd24fbfa44ec0a425,103,508,2026-08-19,2026-08-19,493.22,493.22,493.22,,,2026-09-11 22:29:06
1ea79623ac4e454696cf,115,508,2026-08-20,2026-08-20,856.29,856.29,856.29,,,2026-09-11 22:29:06
65e45a8d44e74a1e9131,114,508,2026-08-21,2026-08-21,2146.42,2146.42,2146.42,,,2026-09-11 22:29:06
b6beaf607f7b44bcaa9b,103,508,2026-08-22,2026-08-22,51.85,51.85,51.85,,,2026-09-11 22:29:06
538b04810c55458f80f7,104,508,2026-08-23,2026-08-23,589.3,589.3,589.3,,,2026-09-11 22:29:06
54266ff8364d4b858157,115,508,2026-08-24,2026-08-24,1192.83,1192.83,1192.83,,,2026-09-11 22:29:06
a5dc0fb4899e4025877f,102,508,2026-08-25,2026-08-25,2126.16,2126.16,2126.16,,,2026-09-11 22:29:06
58e9c45d4c4f4b29be25,120,508,2026-08-26,2026-08-26,45.25,45.25,45.25,,,2026-09-11 22:29:06
eee58b1a47364d0a9dff,112,508,2026-08-27,2026-08-27,1456.39,1456.39,1456.39,,,2026-09-11 22:29:06
284245b834d04178bcd5,114,508,2026-08-28,2026-08-28,281.4,281.4,281.4,,,2026-09-11 22:29:06
f819ef7be4374b858d9f,106,508,2026-08-29,2026-08-29,815.5,815.5,815.5,,,2026-09-11 22:29:06
3d765722acc145a0b74c,105,508,2026-08-30,2026-08-30,2077.06,2077.06,2077.06,,,2026-09-11 22:29:06
bc77e614ba964e88bdb7,112,508,2026-08-31,2026-08-31,1559.23,1559.23,1559.23,,,2026-09-11 22:29:06
21f38e5794a24134a4a3,119,508,2026-09-01,2026-09-01,3429.25,3429.25,3429.25,,,2026-09-11 22:29:06
3dc22c113f15449293c9,116,508,2026-09-02,2026-09-02,3077.67,3077.67,3077.67,,,2026-09-11 22:29:06
95032e08b14d4652a360,112,508,2026-09-03,2026-09-03,1582.89,1582.89,1582.89,,,2026-09-11 22:29:06
91896b1dce284faf8964,114,508,2026-09-04,2026-09-04,2087.64,2087.64,2087.64,,,2026-09-11 22:29:06
1738ee27e2144dd48182,105,508,2026-09-05,2026-09-05,7259.56,7259.56,7259.56,,,2026-09-11 22:29:06
f0034a0598c94eb8b0db,114,508,2026-09-06,2026-09-06,6617.45,6617.45,6617.45,,,2026-09-11 22:29:06
22cd8eec182844eb87da,112,508,2026-09-07,2026-09-07,1215.32,1215.32,1215.32,,,2026-09-11 22:29:06
55e7249e5c5a4b65aa08,102,508,2026-09-08,2026-09-08,3992.7,3992.7,3992.7,,,2026-09-11 22:29:06
a82d7445e8e34b2eb855,104,508,2026-09-09,2026-09-09,1127.49,1127.49,1127.49,,,2026-09-11 22:29:06
1869d720275e419fa1e3,111,508,2026-08-11,2026-08-11,1734.73,1734.73,1734.73,,,2026-09-11 22:29:06
4d0655bca28f4fe980a7,115,508,2026-08-12,2026-08-12,3608.24,3608.24,3608.24,,,2026-09-11 22:29:06
69718c6cafa245b39781,108,508,2026-08-13,2026-08-13,3558.59,3558.59,3558.59,,,2026-09-11 22:29:06
5427458041c94521b9fd,110,508,2026-08-14,2026-08-14,1120.43,1120.43,1120.43,,,2026-09-11 22:29:06
d3be65b8d3cc46d88a04,111,508,2026-08-15,2026-08-15,1852.52,1852.52,1852.52,,,2026-09-11 22:29:06
aecf151df554401db3ae,114,508,2026-08-16,2026-08-16,1660.02,1660.02,1660.02,,,2026-09-11 22:29:06
14f62f06208644f39963,114,508,2026-08-17,2026-08-17,1810.83,1810.83,1810.83,,,2026-09-11 22:29:06
f2d840a289184fb19c7e,111,508,2026-08-18,2026-08-18,4358.74,4358.74,4358.74,,,2026-09-11 22:29:06
baa0df1d0dd54a8e87bd,112,508,2026-08-19,2026-08-19,2629.17,2629.17,2629.17,,,2026-09-11 22:29:06
9fc88a120e924eb08325,113,508,2026-08-20,2026-08-20,5292.73,5292.73,5292.73,,,2026-09-11 22:29:06
d8d4c2385e254bf69ec9,111,508,2026-08-21,2026-08-21,75.02,75.02,75.02,,,2026-09-11 22:29:06
1bb1a6befbac4d4b853d,118,508,2026-08-22,2026-08-22,5739.37,5739.37,5739.37,,,2026-09-11 22:29:06
b655b820f1a149c68414,120,508,2026-08-23,2026-08-23,1361.45,1361.45,1361.45,,,2026-09-11 22:29:06
7cc6d277c13a472ca3ce,104,508,2026-08-24,2026-08-24,1329.23,1329.23,1329.23,,,2026-09-11 22:29:06
adfb47d1ea1f47a2be5a,120,508,2026-08-25,2026-08-25,4095.59,4095.59,4095.59,,,2026-09-11 22:29:06
61072151b07d4124b986,101,508,2026-08-26,2026-08-26,1359.83,1359.83,1359.83,,,2026-09-11 22:29:06
cc341236b82f498d9703,116,508,2026-08-27,2026-08-27,225.4,225.4,225.4,,,2026-09-11 22:29:06
74f408b2ad2146c18b45,114,508,2026-08-28,2026-08-28,133.76,133.76,133.76,,,2026-09-11 22:29:06
2480d89582584a5da0bc,104,508,2026-08-29,2026-08-29,644.94,644.94,644.94,,,2026-09-11 22:29:06
576159609ea644f886cd,102,508,2026-08-30,2026-08-30,1704.65,1704.65,1704.65,,,2026-09-11 22:29:06
075ccb3ec8ea4c1ca9b8,101,508,2026-08-31,2026-08-31,3162.26,3162.26,3162.26,,,2026-09-11 22:29:06
16c92fba9a0f46d7b845,114,508,2026-09-01,2026-09-01,1588.76,1588.76,1588.76,,,2026-09-11 22:29:06
5117c326aea140388d87,106,508,2026-09-02,2026-09-02,42.14,42.14,42.14,,,2026-09-11 22:29:06
458af150c5744c57b328,116,508,2026-09-03,2026-09-03,1835.82,1835.82,1835.82,,,2026-09-11 22:29:06
40c9a16b47264d3dbff2,103,508,2026-09-04,2026-09-04,5258.55,5258.55,5258.55,,,2026-09-11 22:29:06
75b8a3e33ac04c66b84f,103,508,2026-09-05,2026-09-05,2702.66,2702.66,2702.66,,,2026-09-11 22:29:06
95ad965f42cb4e07ac83,105,508,2026-09-06,2026-09-06,3152.29,3152.29,3152.29,,,2026-09-11 22:29:06
011d2ddff0574c86acc6,117,508,2026-09-07,2026-09-07,664.63,664.63,664.63,,,2026-09-11 22:29:06
5ec1814f07e747748256,120,508,2026-09-08,2026-09-08,384.36,384.36,384.36,,,2026-09-11 22:29:06
6ab0df5e3499425ea578,115,508,2026-09-09,2026-09-09,4524.6,4524.6,4524.6,,,2026-09-11 22:29:06
d3395e26484d4277ab92,113,508,2026-08-11,2026-08-11,185.39,185.39,185.39,,,2026-09-11 22:29:06
f98528998e0948e5adae,104,508,2026-08-12,2026-08-12,2054.73,2054.73,2054.73,,,2026-09-11 22:29:06
d24e8a87247f47da9504,114,508,2026-08-13,2026-08-13,3306.12,3306.12,3306.12,,,2026-09-11 22:29:06
5ea6658919884ccdbede,109,508,2026-08-14,2026-08-14,2906.89,2906.89,2906.89,,,2026-09-11 22:29:06
4b7a4c9bf4084a7c8d34,106,508,2026-08-15,2026-08-15,107.71,107.71,107.71,,,2026-09-11 22:29:06
9595ea668ee2466bb35d,114,508,2026-08-16,2026-08-16,1610.64,1610.64,1610.64,,,2026-09-11 22:29:06
6014f5c47a8648c7b25e,115,508,2026-08-17,2026-08-17,323.62,323.62,323.62,,,2026-09-11 22:29:06
3e4ddd2bb3154ffd8202,111,508,2026-08-18,2026-08-18,191.44,191.44,191.44,,,2026-09-11 22:29:06
0694289e5c964dc4bbe7,101,508,2026-08-19,2026-08-19,4653.62,4653.62,4653.62,,,2026-09-11 22:29:06
e988a6c84e82490888f8,118,508,2026-08-20,2026-08-20,1352.89,1352.89,1352.89,,,2026-09-11 22:29:06
7643b573114242c4b14d,108,508,2026-08-21,2026-08-21,3737.68,3737.68,3737.68,,,2026-09-11 22:29:06
6e0c0428bf35477a9f1b,118,508,2026-08-22,2026-08-22,3897.21,3897.21,3897.21,,,2026-09-11 22:29:06
435c3cac50794c3b8f5b,113,508,2026-08-23,2026-08-23,3996.93,3996.93,3996.93,,,2026-09-11 22:29:06
792a88f34e054761a285,114,508,2026-08-24,2026-08-24,1142.55,1142.55,1142.55,,,2026-09-11 22:29:06
16274ba5b8214bc0bffe,101,508,2026-08-25,2026-08-25,213.63,213.63,213.63,,,2026-09-11 22:29:06
47a95cdae95046e787ac,109,508,2026-08-26,2026-08-26,3906.78,3906.78,3906.78,,,2026-09-11 22:29:06
a09c659ed9644f228f54,108,508,2026-08-27,2026-08-27,6707.28,6707.28,6707.28,,,2026-09-11 22:29:06
e172b93308b04a06ba32,119,508,2026-08-28,2026-08-28,5576.46,5576.46,5576.46,,,2026-09-11 22:29:06
1ecc5e3e3a1d4ba1adc1,118,508,2026-08-29,2026-08-29,781.19,781.19,781.19,,,2026-09-11 22:29:06
b3ce22011bda4124a73f,102,508,2026-08-30,2026-08-30,344.42,344.42,344.42,,,2026-09-11 22:29:06
3decb9a1a6354a5e8f6b,102,508,2026-08-31,2026-08-31,1715.12,1715.12,1715.12,,,2026-09-11 22:29:06
2b0badfa4ee94440bfcf,102,508,2026-09-01,2026-09-01,118.42,118.42,118.42,,,2026-09-11 22:29:06
e95a17128eab44279129,111,508,2026-09-02,2026-09-02,2060.49,2060.49,2060.49,,,2026-09-11 22:29:06
ec5ec576962847dba0ea,108,508,2026-09-03,2026-09-03,1002.61,1002.61,1002.61,,,2026-09-11 22:29:06
d1507608f77048479bda,118,508,2026-09-04,2026-09-04,335.63,335.63,335.63,,,2026-09-11 22:29:06
7079e9adaf2b4b6081f1,105,508,2026-09-05,2026-09-05,1603.01,1603.01,1603.01,,,2026-09-11 22:29:06
89537b6d36a74c03a365,106,508,2026-09-06,2026-09-06,795.8,795.8,795.8,,,2026-09-11 22:29:06
8938e8a02d2b4c1bbf56,112,508,2026-09-07,2026-09-07,4425.39,4425.39,4425.39,,,2026-09-11 22:29:06
9d2c81cfe772446ba969,112,508,2026-09-08,2026-09-08,393.49,393.49,393.49,,,2026-09-11 22:29:06
6e4606cdfd9c4f4e99be,117,508,2026-09-09,2026-09-09,70.34,70.34,70.34,,,2026-09-11 22:29:06
223a02daa1794b7abaf8,116,508,2026-08-11,2026-08-11,5308.34,5308.34,5308.34,,,2026-09-11 22:29:06
6182781206144a4aba29,115,508,2026-08-12,2026-08-12,2702.07,2702.07,2702.07,,,2026-09-11 22:29:06
1e58846a1aa548c5a668,104,508,2026-08-13,2026-08-13,6299.05,6299.05,6299.05,,,2026-09-11 22:29:06
4da0bae53c494bdaa85a,110,508,2026-08-14,2026-08-14,699.82,699.82,699.82,,,2026-09-11 22:29:06
36267d8c20804fa4b68e,105,508,2026-08-15,2026-08-15,2379.69,2379.69,2379.69,,,2026-09-11 22:29:06
049f03277499488b90f0,115,508,2026-08-16,2026-08-16,4744.48,4744.48,4744.48,,,2026-09-11 22:29:06
e1c5d08202fa4449bd44,103,508,2026-08-17,2026-08-17,2087.25,2087.25,2087.25,,,2026-09-11 22:29:06
19b0a6391ae94bf89d37,115,508,2026-08-18,2026-08-18,2497.44,2497.44,2497.44,,,2026-09-11 22:29:06
81e573f85a2542da9a3c,108,508,2026-08-19,2026-08-19,59.73,59.73,59.73,,,2026-09-11 22:29:06
80a5056e55314b08a618,113,508,2026-08-20,2026-08-20,4075.25,4075.25,4075.25,,,2026-09-11 22:29:06
f6712a1dcf9444f89010,114,508,2026-08-21,2026-08-21,1448.35,1448.35,1448.35,,,2026-09-11 22:29:06
1188bb716074447abc31,103,508,2026-08-22,2026-08-22,596.44,596.44,596.44,,,2026-09-11 22:29:06
f4ddf3e0522a491a9b97,116,508,2026-08-23,2026-08-23,275.47,275.47,275.47,,,2026-09-11 22:29:06
141fff58a7da4d2b8474,113,508,2026-08-24,2026-08-24,4687.3,4687.3,4687.3,,,2026-09-11 22:29:06
840281ecf0c4440b9e00,117,508,2026-08-25,2026-08-25,1778.49,1778.49,1778.49,,,2026-09-11 22:29:06
c9eb36a6477f477c9980,108,508,2026-08-26,2026-08-26,4749.26,4749.26,4749.26,,,2026-09-11 22:29:06
230c1b50ac1e45a4b77b,115,508,2026-08-27,2026-08-27,6085.29,6085.29,6085.29,,,2026-09-11 22:29:06
7bebb84330064356ba08,120,508,2026-08-28,2026-08-28,2163.19,2163.19,2163.19,,,2026-09-11 22:29:06
68888f0f9ca54671b83b,117,508,2026-08-29,2026-08-29,493.09,493.09,493.09,,,2026-09-11 22:29:06
0e56a598853d4987bf0f,102,508,2026-08-30,2026-08-30,2279.8,2279.8,2279.8,,,2026-09-11 22:29:06
a66c879495584c1d9b1a,108,508,2026-08-31,2026-08-31,5277.38,5277.38,5277.38,,,2026-09-11 22:29:06
53b9a04b47b649bcb964,108,508,2026-09-01,2026-09-01,2412.41,2412.41,2412.41,,,2026-09-11 22:29:06
33826af8804c4cceb597,112,508,2026-09-02,2026-09-02,771.56,771.56,771.56,,,2026-09-11 22:29:06
2c784ebb8399412eaa9b,103,508,2026-09-03,2026-09-03,381.08,381.08,381.08,,,2026-09-11 22:29:06
70788a5baefa47cba7bd,111,508,2026-09-04,2026-09-04,1736.51,1736.51,1736.51,,,2026-09-11 22:29:06
d8d817d2c79547b09101,115,508,2026-09-05,2026-09-05,1179.72,1179.72,1179.72,,,2026-09-11 22:29:06
36a503396e734b978e48,112,508,2026-09-06,2026-09-06,1412.39,1412.39,1412.39,,,2026-09-11 22:29:06
00f55f6a14734cfdb8e1,120,508,2026-09-07,2026-09-07,3563.64,3563.64,3563.64,,,2026-09-11 22:29:06
37bee00828c24f11a29d,109,508,2026-09-08,2026-09-08,975.13,975.13,975.13,,,2026-09-11 22:29:06
ea98325e7b9541efbbb9,113,508,2026-09-09,2026-09-09,2304.44,2304.44,2304.44,,,2026-09-11 22:29:06
74709b6372d64e16a0ec,115,509,2026-08-11,2026-08-11,6794.45,6794.45,6794.45,,,2026-09-11 22:29:06
0465b9a53d0d4f83ae0b,109,509,2026-08-12,2026-08-12,262.87,262.87,262.87,,,2026-09-11 22:29:06
4f8be600472449c7a6f9,117,509,2026-08-13,2026-08-13,1361.9,1361.9,1361.9,,,2026-09-11 22:29:06
93f80ae5656d4e75adc6,120,509,2026-08-14,2026-08-14,2684.89,2684.89,2684.89,,,2026-09-11 22:29:06
38a29702d9c540caad12,117,509,2026-08-15,2026-08-15,5870.93,5870.93,5870.93,,,2026-09-11 22:29:06
b45bcca36f564ff6ad9b,113,509,2026-08-16,2026-08-16,4397.82,4397.82,4397.82,,,2026-09-11 22:29:06
ac8f00c5264d42368464,104,509,2026-08-17,2026-08-17,132.36,132.36,132.36,,,2026-09-11 22:29:06
5df9823a9f3a4d21918e,117,509,2026-08-18,2026-08-18,2589.36,2589.36,2589.36,,,2026-09-11 22:29:06
59a9250d2f2b4d86a1d0,107,509,2026-08-19,2026-08-19,8873.69,8873.69,8873.69,,,2026-09-11 22:29:06
d1c31766bcea493fae7f,104,509,2026-08-20,2026-08-20,6246.52,6246.52,6246.52,,,2026-09-11 22:29:06
ac91962fd2f045d18037,113,509,2026-08-21,2026-08-21,4938.93,4938.93,4938.93,,,2026-09-11 22:29:06
fdf725f8992f44f39259,114,509,2026-08-22,2026-08-22,97.64,97.64,97.64,,,2026-09-11 22:29:06
30ecc5d4529c49a8bee0,111,509,2026-08-23,2026-08-23,157.38,157.38,157.38,,,2026-09-11 22:29:06
60988a702809412e813c,120,509,2026-08-24,2026-08-24,8820,8820,8820,,,2026-09-11 22:29:06
ed2dfe169e3848be8f2b,117,509,2026-08-25,2026-08-25,4921.31,4921.31,4921.31,,,2026-09-11 22:29:06
4a515eda911c46558d95,117,509,2026-08-26,2026-08-26,1735.71,1735.71,1735.71,,,2026-09-11 22:29:06
b928a5a6d8f1462a823f,111,509,2026-08-27,2026-08-27,2297.62,2297.62,2297.62,,,2026-09-11 22:29:06
b10c1e2aeb0147efa12d,117,509,2026-08-28,2026-08-28,3745.96,3745.96,3745.96,,,2026-09-11 22:29:06
86472a996479408ab201,113,509,2026-08-29,2026-08-29,9112.54,9112.54,9112.54,,,2026-09-11 22:29:06
4a1e8942bf58437b8cff,120,509,2026-08-30,2026-08-30,6765,6765,6765,,,2026-09-11 22:29:06
b99f6cee32e84bee95fb,118,509,2026-08-31,2026-08-31,4241.16,4241.16,4241.16,,,2026-09-11 22:29:06
ca0b9a1a2efe4159bdec,108,509,2026-09-01,2026-09-01,755.63,755.63,755.63,,,2026-09-11 22:29:06
713df46259e44556828d,118,509,2026-09-02,2026-09-02,8928.38,8928.38,8928.38,,,2026-09-11 22:29:06
3e7727384cad4959a7f2,102,509,2026-09-03,2026-09-03,5145.99,5145.99,5145.99,,,2026-09-11 22:29:06
9fc21db1508948f984a4,105,509,2026-09-04,2026-09-04,782.54,782.54,782.54,,,2026-09-11 22:29:06
fb3b062b7f684650b174,104,509,2026-09-05,2026-09-05,131.1,131.1,131.1,,,2026-09-11 22:29:06
6f89733861d54819b810,108,509,2026-09-06,2026-09-06,10826.22,10826.22,10826.22,,,2026-09-11 22:29:06
e0a662dcbdda4e62a7a7,107,509,2026-09-07,2026-09-07,939.5,939.5,939.5,,,2026-09-11 22:29:06
7a055310c4ee428dbf8c,106,509,2026-09-08,2026-09-08,8115.15,8115.15,8115.15,,,2026-09-11 22:29:06
3d5b98a3584b4012af71,110,509,2026-09-09,2026-09-09,6392.13,6392.13,6392.13,,,2026-09-11 22:29:06
c62947b668624391b636,115,509,2026-08-11,2026-08-11,6770.97,6770.97,6770.97,,,2026-09-11 22:29:06
51f166bfda6944fc8cb9,102,509,2026-08-12,2026-08-12,2103.13,2103.13,2103.13,,,2026-09-11 22:29:06
16926da60e26482d8675,104,509,2026-08-13,2026-08-13,3286.16,3286.16,3286.16,,,2026-09-11 22:29:06
4c76c7cfa482485abe67,113,509,2026-08-14,2026-08-14,1855.26,1855.26,1855.26,,,2026-09-11 22:29:06
e4631af0bfb14ab78667,116,509,2026-08-15,2026-08-15,2418.23,2418.23,2418.23,,,2026-09-11 22:29:06
19896516cf9749a991b9,117,509,2026-08-16,2026-08-16,218.09,218.09,218.09,,,2026-09-11 22:29:06
e0602d4e1e5d4b41a51b,112,509,2026-08-17,2026-08-17,6287.59,6287.59,6287.59,,,2026-09-11 22:29:06
7507a8e1a7dd44dfaa85,114,509,2026-08-18,2026-08-18,3012.7,3012.7,3012.7,,,2026-09-11 22:29:06
9ab0bf08387042ca8d37,109,509,2026-08-19,2026-08-19,2884.37,2884.37,2884.37,,,2026-09-11 22:29:06
761323c89a0645a183cc,102,509,2026-08-20,2026-08-20,2901.61,2901.61,2901.61,,,2026-09-11 22:29:06
4be15f17eb6c41e5b62d,105,509,2026-08-21,2026-08-21,2061.23,2061.23,2061.23,,,2026-09-11 22:29:06
ba14d4c913454136a383,119,509,2026-08-22,2026-08-22,2544.59,2544.59,2544.59,,,2026-09-11 22:29:06
afc486b27b1c42809ee0,107,509,2026-08-23,2026-08-23,1916.61,1916.61,1916.61,,,2026-09-11 22:29:06
302f40fa6e984bdf86ff,118,509,2026-08-24,2026-08-24,823.6,823.6,823.6,,,2026-09-11 22:29:06
bb62eb2926d04ff2a0a9,112,509,2026-08-25,2026-08-25,507.93,507.93,507.93,,,2026-09-11 22:29:06
