purchase_order_id,item_vendor,department,item_nbr,warehouse_nbr,receipt_date,receiving_seq_nbr,order_qty,received_qty,update_timestamp
100906020,509,18,100906,110,2026-08-30,20,22,22,2026-09-11 22:29:06
100906021,509,10,100906,120,2026-08-31,21,25,25,2026-09-11 22:29:06
100906022,509,16,100906,119,2026-09-01,22,87,87,2026-09-11 22:29:06
100906023,509,29,100906,101,2026-09-02,23,37,37,2026-09-11 22:29:06
100906024,509,18,100906,109,2026-09-03,24,36,36,2026-09-11 22:29:06
100906025,509,23,100906,106,2026-09-04,25,88,88,2026-09-11 22:29:06
100906026,509,28,100906,119,2026-09-05,26,68,68,2026-09-11 22:29:06
100906027,509,20,100906,120,2026-09-06,27,48,48,2026-09-11 22:29:06
100906028,509,29,100906,110,2026-09-07,28,31,31,2026-09-11 22:29:06
100906029,509,14,100906,106,2026-09-08,29,96,96,2026-09-11 22:29:06
100906030,509,10,100906,113,2026-09-09,30,24,24,2026-09-11 22:29:06
100907001,509,22,100907,104,2026-08-11,1,81,81,2026-09-11 22:29:06
100907002,509,25,100907,102,2026-08-12,2,81,81,2026-09-11 22:29:06
100907003,509,17,100907,117,2026-08-13,3,57,57,2026-09-11 22:29:06
100907004,509,13,100907,101,2026-08-14,4,77,77,2026-09-11 22:29:06
100907005,509,28,100907,118,2026-08-15,5,16,16,2026-09-11 22:29:06
100907006,509,11,100907,102,2026-08-16,6,29,29,2026-09-11 22:29:06
100907007,509,14,100907,111,2026-08-17,7,22,22,2026-09-11 22:29:06
100907008,509,18,100907,117,2026-08-18,8,67,67,2026-09-11 22:29:06
100907009,509,19,100907,108,2026-08-19,9,70,70,2026-09-11 22:29:06
100907010,509,11,100907,101,2026-08-20,10,96,96,2026-09-11 22:29:06
100907011,509,25,100907,114,2026-08-21,11,53,53,2026-09-11 22:29:06
100907012,509,10,100907,120,2026-08-22,12,66,66,2026-09-11 22:29:06
100907013,509,12,100907,116,2026-08-23,13,40,40,2026-09-11 22:29:06
100907014,509,12,100907,104,2026-08-24,14,50,50,2026-09-11 22:29:06
100907015,509,25,100907,110,2026-08-25,15,43,43,2026-09-11 22:29:06
100907016,509,26,100907,115,2026-08-26,16,82,82,2026-09-11 22:29:06
100907017,509,13,100907,107,2026-08-27,17,81,81,2026-09-11 22:29:06
100907018,509,15,100907,105,2026-08-28,18,94,94,2026-09-11 22:29:06
100907019,509,23,100907,107,2026-08-29,19,63,63,2026-09-11 22:29:06
100907020,509,28,100907,119,2026-08-30,20,58,58,2026-09-11 22:29:06
100907021,509,28,100907,115,2026-08-31,21,80,80,2026-09-11 22:29:06
100907022,509,13,100907,110,2026-09-01,22,63,63,2026-09-11 22:29:06
100907023,509,14,100907,103,2026-09-02,23,58,58,2026-09-11 22:29:06
100907024,509,18,100907,118,2026-09-03,24,66,66,2026-09-11 22:29:06
100907025,509,18,100907,114,2026-09-04,25,53,53,2026-09-11 22:29:06
100907026,509,27,100907,101,2026-09-05,26,83,83,2026-09-11 22:29:06
100907027,509,12,100907,117,2026-09-06,27,95,95,2026-09-11 22:29:06
100907028,509,28,100907,105,2026-09-07,28,92,92,2026-09-11 22:29:06
100907029,509,25,100907,104,2026-09-08,29,17,17,2026-09-11 22:29:06
100907030,509,29,100907,109,2026-09-09,30,49,49,2026-09-11 22:29:06
100908001,509,16,100908,112,2026-08-11,1,18,18,2026-09-11 22:29:06
100908002,509,13,100908,117,2026-08-12,2,85,85,2026-09-11 22:29:06
100908003,509,18,100908,109,2026-08-13,3,79,79,2026-09-11 22:29:06
100908004,509,27,100908,104,2026-08-14,4,17,17,2026-09-11 22:29:06
100908005,509,17,100908,116,2026-08-15,5,4,4,2026-09-11 22:29:06
100908006,509,18,100908,116,2026-08-16,6,86,86,2026-09-11 22:29:06
100908007,509,12,100908,108,2026-08-17,7,52,52,2026-09-11 22:29:06
100908008,509,17,100908,113,2026-08-18,8,56,56,2026-09-11 22:29:06
100908009,509,16,100908,116,2026-08-19,9,89,89,2026-09-11 22:29:06
100908010,509,16,100908,114,2026-08-20,10,25,25,2026-09-11 22:29:06
100908011,509,23,100908,113,2026-08-21,11,7,7,2026-09-11 22:29:06
100908012,509,21,100908,111,2026-08-22,12,89,89,2026-09-11 22:29:06
100908013,509,13,100908,111,2026-08-23,13,79,79,2026-09-11 22:29:06
100908014,509,28,100908,118,2026-08-24,14,78,78,2026-09-11 22:29:06
100908015,509,12,100908,120,2026-08-25,15,2,2,2026-09-11 22:29:06
100908016,509,16,100908,114,2026-08-26,16,78,78,2026-09-11 22:29:06
100908017,509,13,100908,105,2026-08-27,17,31,31,2026-09-11 22:29:06
100908018,509,29,100908,116,2026-08-28,18,21,21,2026-09-11 22:29:06
100908019,509,27,100908,112,2026-08-29,19,100,100,2026-09-11 22:29:06
100908020,509,20,100908,103,2026-08-30,20,12,12,2026-09-11 22:29:06
100908021,509,19,100908,101,2026-08-31,21,49,49,2026-09-11 22:29:06
100908022,509,26,100908,118,2026-09-01,22,80,80,2026-09-11 22:29:06
100908023,509,29,100908,110,2026-09-02,23,11,11,2026-09-11 22:29:06
100908024,509,27,100908,106,2026-09-03,24,44,44,2026-09-11 22:29:06
100908025,509,12,100908,109,2026-09-04,25,84,84,2026-09-11 22:29:06
100908026,509,10,100908,108,2026-09-05,26,60,60,2026-09-11 22:29:06
100908027,509,22,100908,105,2026-09-06,27,41,41,2026-09-11 22:29:06
100908028,509,11,100908,118,2026-09-07,28,67,67,2026-09-11 22:29:06
100908029,509,16,100908,120,2026-09-08,29,20,20,2026-09-11 22:29:06
100908030,509,13,100908,104,2026-09-09,30,99,99,2026-09-11 22:29:06
100909001,509,12,100909,116,2026-08-11,1,75,75,2026-09-11 22:29:06
100909002,509,26,100909,106,2026-08-12,2,81,81,2026-09-11 22:29:06
100909003,509,25,100909,119,2026-08-13,3,7,7,2026-09-11 22:29:06
100909004,509,26,100909,102,2026-08-14,4,78,78,2026-09-11 22:29:06
100909005,509,14,100909,111,2026-08-15,5,94,94,2026-09-11 22:29:06
100909006,509,14,100909,109,2026-08-16,6,53,53,2026-09-11 22:29:06
100909007,509,25,100909,108,2026-08-17,7,97,97,2026-09-11 22:29:06
100909008,509,26,100909,120,2026-08-18,8,97,97,2026-09-11 22:29:06
100909009,509,24,100909,119,2026-08-19,9,6,6,2026-09-11 22:29:06
100909010,509,29,100909,105,2026-08-20,10,44,44,2026-09-11 22:29:06
100909011,509,15,100909,103,2026-08-21,11,44,44,2026-09-11 22:29:06
100909012,509,10,100909,109,2026-08-22,12,26,26,2026-09-11 22:29:06
100909013,509,12,100909,105,2026-08-23,13,73,73,2026-09-11 22:29:06
100909014,509,22,100909,115,2026-08-24,14,26,26,2026-09-11 22:29:06
100909015,509,23,100909,109,2026-08-25,15,37,37,2026-09-11 22:29:06
100909016,509,17,100909,113,2026-08-26,16,69,69,2026-09-11 22:29:06
100909017,509,26,100909,119,2026-08-27,17,96,96,2026-09-11 22:29:06
100909018,509,19,100909,118,2026-08-28,18,1,1,2026-09-11 22:29:06
100909019,509,13,100909,108,2026-08-29,19,76,76,2026-09-11 22:29:06
100909020,509,19,100909,118,2026-08-30,20,12,12,2026-09-11 22:29:06
100909021,509,10,100909,107,2026-08-31,21,59,59,2026-09-11 22:29:06
100909022,509,17,100909,101,2026-09-01,22,5,5,2026-09-11 22:29:06
100909023,509,19,100909,112,2026-09-02,23,17,17,2026-09-11 22:29:06
100909024,509,24,100909,115,2026-09-03,24,75,75,2026-09-11 22:29:06
100909025,509,19,100909,104,2026-09-04,25,16,16,2026-09-11 22:29:06
100909026,509,29,100909,107,2026-09-05,26,59,59,2026-09-11 22:29:06
100909027,509,17,100909,110,2026-09-06,27,98,98,2026-09-11 22:29:06
100909028,509,25,100909,114,2026-09-07,28,35,35,2026-09-11 22:29:06
100909029,509,11,100909,108,2026-09-08,29,22,22,2026-09-11 22:29:06
100909030,509,16,100909,119,2026-09-09,30,29,29,2026-09-11 22:29:06
100910001,509,21,100910,110,2026-08-11,1,61,61,2026-09-11 22:29:06
100910002,509,13,100910,110,2026-08-12,2,73,73,2026-09-11 22:29:06
100910003,509,28,100910,108,2026-08-13,3,100,100,2026-09-11 22:29:06
100910004,509,14,100910,118,2026-08-14,4,32,32,2026-09-11 22:29:06
100910005,509,26,100910,103,2026-08-15,5,29,29,2026-09-11 22:29:06
100910006,509,13,100910,109,2026-08-16,6,31,31,2026-09-11 22:29:06
100910007,509,11,100910,120,2026-08-17,7,51,51,2026-09-11 22:29:06
100910008,509,20,100910,107,2026-08-18,8,60,60,2026-09-11 22:29:06
100910009,509,18,100910,104,2026-08-19,9,5,5,2026-09-11 22:29:06
100910010,509,19,100910,109,2026-08-20,10,34,34,2026-09-11 22:29:06
100910011,509,20,100910,102,2026-08-21,11,89,89,2026-09-11 22:29:06
100910012,509,21,100910,106,2026-08-22,12,24,24,2026-09-11 22:29:06
100910013,509,21,100910,107,2026-08-23,13,15,15,2026-09-11 22:29:06
100910014,509,10,100910,118,2026-08-24,14,89,89,2026-09-11 22:29:06
100910015,509,11,100910,109,2026-08-25,15,63,63,2026-09-11 22:29:06
100910016,509,20,100910,117,2026-08-26,16,2,2,2026-09-11 22:29:06
100910017,509,13,100910,111,2026-08-27,17,53,53,2026-09-11 22:29:06
100910018,509,22,100910,109,2026-08-28,18,7,7,2026-09-11 22:29:06
100910019,509,23,100910,117,2026-08-29,19,91,91,2026-09-11 22:29:06
100910020,509,14,100910,106,2026-08-30,20,80,80,2026-09-11 22:29:06
100910021,509,24,100910,109,2026-08-31,21,5,5,2026-09-11 22:29:06
100910022,509,20,100910,120,2026-09-01,22,8,8,2026-09-11 22:29:06
100910023,509,19,100910,117,2026-09-02,23,37,37,2026-09-11 22:29:06
100910024,509,21,100910,114,2026-09-03,24,70,70,2026-09-11 22:29:06
100910025,509,15,100910,104,2026-09-04,25,3,3,2026-09-11 22:29:06
100910026,509,29,100910,115,2026-09-05,26,42,42,2026-09-11 22:29:06
100910027,509,21,100910,104,2026-09-06,27,15,15,2026-09-11 22:29:06
100910028,509,14,100910,110,2026-09-07,28,97,97,2026-09-11 22:29:06
100910029,509,12,100910,110,2026-09-08,29,57,57,2026-09-11 22:29:06
100910030,509,19,100910,116,2026-09-09,30,13,13,2026-09-11 22:29:06
101001001,510,13,101001,116,2026-08-11,1,28,28,2026-09-11 22:29:06
101001002,510,20,101001,103,2026-08-12,2,54,54,2026-09-11 22:29:06
101001003,510,13,101001,104,2026-08-13,3,94,94,2026-09-11 22:29:06
101001004,510,28,101001,120,2026-08-14,4,75,75,2026-09-11 22:29:06
101001005,510,18,101001,106,2026-08-15,5,17,17,2026-09-11 22:29:06
101001006,510,28,101001,104,2026-08-16,6,44,44,2026-09-11 22:29:06
101001007,510,16,101001,106,2026-08-17,7,25,25,2026-09-11 22:29:06
101001008,510,22,101001,120,2026-08-18,8,54,54,2026-09-11 22:29:06
101001009,510,29,101001,111,2026-08-19,9,95,95,2026-09-11 22:29:06
101001010,510,17,101001,114,2026-08-20,10,47,47,2026-09-11 22:29:06
101001011,510,17,101001,101,2026-08-21,11,15,15,2026-09-11 22:29:06
101001012,510,26,101001,114,2026-08-22,12,48,48,2026-09-11 22:29:06
101001013,510,15,101001,109,2026-08-23,13,37,37,2026-09-11 22:29:06
101001014,510,29,101001,112,2026-08-24,14,86,86,2026-09-11 22:29:06
101001015,510,15,101001,110,2026-08-25,15,29,29,2026-09-11 22:29:06
101001016,510,25,101001,113,2026-08-26,16,3,3,2026-09-11 22:29:06
101001017,510,21,101001,104,2026-08-27,17,68,68,2026-09-11 22:29:06
101001018,510,25,101001,117,2026-08-28,18,1,1,2026-09-11 22:29:06
101001019,510,23,101001,112,2026-08-29,19,2,2,2026-09-11 22:29:06
101001020,510,12,101001,101,2026-08-30,20,23,23,2026-09-11 22:29:06
101001021,510,13,101001,104,2026-08-31,21,26,26,2026-09-11 22:29:06
101001022,510,17,101001,101,2026-09-01,22,92,92,2026-09-11 22:29:06
101001023,510,23,101001,103,2026-09-02,23,78,78,2026-09-11 22:29:06
101001024,510,11,101001,112,2026-09-03,24,89,89,2026-09-11 22:29:06
101001025,510,20,101001,119,2026-09-04,25,30,30,2026-09-11 22:29:06
101001026,510,23,101001,104,2026-09-05,26,53,53,2026-09-11 22:29:06
101001027,510,17,101001,110,2026-09-06,27,95,95,2026-09-11 22:29:06
101001028,510,21,101001,110,2026-09-07,28,1,1,2026-09-11 22:29:06
101001029,510,28,101001,101,2026-09-08,29,76,76,2026-09-11 22:29:06
101001030,510,28,101001,120,2026-09-09,30,86,86,2026-09-11 22:29:06
101002001,510,23,101002,115,2026-08-11,1,24,24,2026-09-11 22:29:06
101002002,510,29,101002,105,2026-08-12,2,37,37,2026-09-11 22:29:06
101002003,510,28,101002,102,2026-08-13,3,23,23,2026-09-11 22:29:06
101002004,510,29,101002,101,2026-08-14,4,44,44,2026-09-11 22:29:06
101002005,510,23,101002,117,2026-08-15,5,47,47,2026-09-11 22:29:06
101002006,510,23,101002,110,2026-08-16,6,63,63,2026-09-11 22:29:06
101002007,510,26,101002,112,2026-08-17,7,27,27,2026-09-11 22:29:06
101002008,510,24,101002,105,2026-08-18,8,48,48,2026-09-11 22:29:06
101002009,510,20,101002,111,2026-08-19,9,22,22,2026-09-11 22:29:06
101002010,510,28,101002,115,2026-08-20,10,84,84,2026-09-11 22:29:06
101002011,510,20,101002,113,2026-08-21,11,92,92,2026-09-11 22:29:06
101002012,510,23,101002,106,2026-08-22,12,91,91,2026-09-11 22:29:06
101002013,510,23,101002,106,2026-08-23,13,36,36,2026-09-11 22:29:06
101002014,510,22,101002,109,2026-08-24,14,25,25,2026-09-11 22:29:06
101002015,510,29,101002,101,2026-08-25,15,79,79,2026-09-11 22:29:06
101002016,510,28,101002,101,2026-08-26,16,33,33,2026-09-11 22:29:06
101002017,510,16,101002,101,2026-08-27,17,54,54,2026-09-11 22:29:06
101002018,510,17,101002,101,2026-08-28,18,56,56,2026-09-11 22:29:06
101002019,510,28,101002,114,2026-08-29,19,59,59,2026-09-11 22:29:06
101002020,510,10,101002,111,2026-08-30,20,63,63,2026-09-11 22:29:06
101002021,510,28,101002,113,2026-08-31,21,5,5,2026-09-11 22:29:06
101002022,510,20,101002,106,2026-09-01,22,79,79,2026-09-11 22:29:06
101002023,510,23,101002,108,2026-09-02,23,13,13,2026-09-11 22:29:06
101002024,510,16,101002,113,2026-09-03,24,83,83,2026-09-11 22:29:06
101002025,510,26,101002,109,2026-09-04,25,76,76,2026-09-11 22:29:06
101002026,510,14,101002,118,2026-09-05,26,42,42,2026-09-11 22:29:06
101002027,510,19,101002,101,2026-09-06,27,56,56,2026-09-11 22:29:06
101002028,510,10,101002,108,2026-09-07,28,71,71,2026-09-11 22:29:06
101002029,510,10,101002,120,2026-09-08,29,4,4,2026-09-11 22:29:06
101002030,510,17,101002,118,2026-09-09,30,53,53,2026-09-11 22:29:06
101003001,510,18,101003,113,2026-08-11,1,38,38,2026-09-11 22:29:06
101003002,510,25,101003,118,2026-08-12,2,25,25,2026-09-11 22:29:06
101003003,510,24,101003,103,2026-08-13,3,99,99,2026-09-11 22:29:06
101003004,510,13,101003,107,2026-08-14,4,74,74,2026-09-11 22:29:06
101003005,510,10,101003,106,2026-08-15,5,68,68,2026-09-11 22:29:06
101003006,510,26,101003,104,2026-08-16,6,53,53,2026-09-11 22:29:06
101003007,510,10,101003,102,2026-08-17,7,1,1,2026-09-11 22:29:06
101003008,510,26,101003,104,2026-08-18,8,81,81,2026-09-11 22:29:06
101003009,510,14,101003,116,2026-08-19,9,69,69,2026-09-11 22:29:06
101003010,510,27,101003,114,2026-08-20,10,73,73,2026-09-11 22:29:06
101003011,510,19,101003,111,2026-08-21,11,90,90,2026-09-11 22:29:06
101003012,510,28,101003,113,2026-08-22,12,29,29,2026-09-11 22:29:06
101003013,510,14,101003,118,2026-08-23,13,73,73,2026-09-11 22:29:06
101003014,510,13,101003,102,2026-08-24,14,100,100,2026-09-11 22:29:06
101003015,510,15,101003,116,2026-08-25,15,100,100,2026-09-11 22:29:06
101003016,510,13,101003,118,2026-08-26,16,20,20,2026-09-11 22:29:06
101003017,510,19,101003,106,2026-08-27,17,100,100,2026-09-11 22:29:06
101003018,510,10,101003,104,2026-08-28,18,43,43,2026-09-11 22:29:06
101003019,510,11,101003,113,2026-08-29,19,17,17,2026-09-11 22:29:06
101003020,510,19,101003,107,2026-08-30,20,99,99,2026-09-11 22:29:06
101003021,510,15,101003,112,2026-08-31,21,32,32,2026-09-11 22:29:06
101003022,510,24,101003,108,2026-09-01,22,14,14,2026-09-11 22:29:06
101003023,510,22,101003,118,2026-09-02,23,3,3,2026-09-11 22:29:06
101003024,510,23,101003,105,2026-09-03,24,26,26,2026-09-11 22:29:06
101003025,510,10,101003,105,2026-09-04,25,58,58,2026-09-11 22:29:06
101003026,510,26,101003,102,2026-09-05,26,39,39,2026-09-11 22:29:06
101003027,510,15,101003,110,2026-09-06,27,84,84,2026-09-11 22:29:06
101003028,510,16,101003,111,2026-09-07,28,82,82,2026-09-11 22:29:06
101003029,510,19,101003,107,2026-09-08,29,69,69,2026-09-11 22:29:06
101003030,510,20,101003,115,2026-09-09,30,23,23,2026-09-11 22:29:06
101004001,510,13,101004,118,2026-08-11,1,7,7,2026-09-11 22:29:06
101004002,510,28,101004,101,2026-08-12,2,4,4,2026-09-11 22:29:06
101004003,510,11,101004,101,2026-08-13,3,52,52,2026-09-11 22:29:06
101004004,510,11,101004,119,2026-08-14,4,91,91,2026-09-11 22:29:06
101004005,510,23,101004,103,2026-08-15,5,81,81,2026-09-11 22:29:06
101004006,510,21,101004,111,2026-08-16,6,38,38,2026-09-11 22:29:06
101004007,510,14,101004,113,2026-08-17,7,44,44,2026-09-11 22:29:06
101004008,510,23,101004,110,2026-08-18,8,83,83,2026-09-11 22:29:06
101004009,510,13,101004,116,2026-08-19,9,88,88,2026-09-11 22:29:06
101004010,510,29,101004,118,2026-08-20,10,97,97,2026-09-11 22:29:06
101004011,510,11,101004,102,2026-08-21,11,42,42,2026-09-11 22:29:06
101004012,510,11,101004,102,2026-08-22,12,23,23,2026-09-11 22:29:06
101004013,510,22,101004,116,2026-08-23,13,24,24,2026-09-11 22:29:06
101004014,510,23,101004,115,2026-08-24,14,78,78,2026-09-11 22:29:06
101004015,510,26,101004,102,2026-08-25,15,87,87,2026-09-11 22:29:06
101004016,510,22,101004,102,2026-08-26,16,90,90,2026-09-11 22:29:06
101004017,510,19,101004,119,2026-08-27,17,4,4,2026-09-11 22:29:06
101004018,510,26,101004,102,2026-08-28,18,70,70,2026-09-11 22:29:06
101004019,510,23,101004,101,2026-08-29,19,14,14,2026-09-11 22:29:06
101004020,510,21,101004,110,2026-08-30,20,12,12,2026-09-11 22:29:06
101004021,510,14,101004,107,2026-08-31,21,61,61,2026-09-11 22:29:06
101004022,510,13,101004,120,2026-09-01,22,36,36,2026-09-11 22:29:06
101004023,510,11,101004,114,2026-09-02,23,55,55,2026-09-11 22:29:06
101004024,510,11,101004,112,2026-09-03,24,53,53,2026-09-11 22:29:06
101004025,510,28,101004,103,2026-09-04,25,4,4,2026-09-11 22:29:06
101004026,510,23,101004,119,2026-09-05,26,86,86,2026-09-11 22:29:06
101004027,510,27,101004,105,2026-09-06,27,95,95,2026-09-11 22:29:06
101004028,510,12,101004,105,2026-09-07,28,49,49,2026-09-11 22:29:06
101004029,510,19,101004,120,2026-09-08,29,9,9,2026-09-11 22:29:06
101004030,510,12,101004,108,2026-09-09,30,68,68,2026-09-11 22:29:06
101005001,510,19,101005,108,2026-08-11,1,54,54,2026-09-11 22:29:06
101005002,510,25,101005,107,2026-08-12,2,70,70,2026-09-11 22:29:06
101005003,510,13,101005,107,2026-08-13,3,27,27,2026-09-11 22:29:06
101005004,510,15,101005,112,2026-08-14,4,47,47,2026-09-11 22:29:06
101005005,510,17,101005,111,2026-08-15,5,24,24,2026-09-11 22:29:06
101005006,510,16,101005,101,2026-08-16,6,22,22,2026-09-11 22:29:06
101005007,510,29,101005,101,2026-08-17,7,37,37,2026-09-11 22:29:06
101005008,510,21,101005,104,2026-08-18,8,9,9,2026-09-11 22:29:06
101005009,510,23,101005,102,2026-08-19,9,88,88,2026-09-11 22:29:06
101005010,510,25,101005,103,2026-08-20,10,24,24,2026-09-11 22:29:06
101005011,510,13,101005,103,2026-08-21,11,53,53,2026-09-11 22:29:06
101005012,510,16,101005,116,2026-08-22,12,12,12,2026-09-11 22:29:06
101005013,510,20,101005,104,2026-08-23,13,75,75,2026-09-11 22:29:06
101005014,510,17,101005,119,2026-08-24,14,45,45,2026-09-11 22:29:06
101005015,510,14,101005,118,2026-08-25,15,37,37,2026-09-11 22:29:06
101005016,510,22,101005,117,2026-08-26,16,56,56,2026-09-11 22:29:06
101005017,510,12,101005,101,2026-08-27,17,95,95,2026-09-11 22:29:06
101005018,510,11,101005,119,2026-08-28,18,1,1,2026-09-11 22:29:06
101005019,510,13,101005,104,2026-08-29,19,63,63,2026-09-11 22:29:06
101005020,510,13,101005,120,2026-08-30,20,86,86,2026-09-11 22:29:06
101005021,510,23,101005,105,2026-08-31,21,18,18,2026-09-11 22:29:06
101005022,510,23,101005,109,2026-09-01,22,55,55,2026-09-11 22:29:06
101005023,510,19,101005,108,2026-09-02,23,34,34,2026-09-11 22:29:06
101005024,510,23,101005,113,2026-09-03,24,38,38,2026-09-11 22:29:06
101005025,510,29,101005,109,2026-09-04,25,73,73,2026-09-11 22:29:06
101005026,510,20,101005,112,2026-09-05,26,11,11,2026-09-11 22:29:06
101005027,510,29,101005,113,2026-09-06,27,3,3,2026-09-11 22:29:06
101005028,510,17,101005,117,2026-09-07,28,63,63,2026-09-11 22:29:06
101005029,510,18,101005,104,2026-09-08,29,89,89,2026-09-11 22:29:06
101005030,510,27,101005,119,2026-09-09,30,68,68,2026-09-11 22:29:06
101006001,510,22,101006,105,2026-08-11,1,15,15,2026-09-11 22:29:06
101006002,510,20,101006,110,2026-08-12,2,54,54,2026-09-11 22:29:06
101006003,510,24,101006,110,2026-08-13,3,44,44,2026-09-11 22:29:06
101006004,510,26,101006,105,2026-08-14,4,9,9,2026-09-11 22:29:06
101006005,510,26,101006,112,2026-08-15,5,93,93,2026-09-11 22:29:06
101006006,510,22,101006,116,2026-08-16,6,5,5,2026-09-11 22:29:06
101006007,510,13,101006,111,2026-08-17,7,57,57,2026-09-11 22:29:06
101006008,510,22,101006,106,2026-08-18,8,9,9,2026-09-11 22:29:06
101006009,510,24,101006,111,2026-08-19,9,87,87,2026-09-11 22:29:06
101006010,510,21,101006,102,2026-08-20,10,6,6,2026-09-11 22:29:06
101006011,510,10,101006,113,2026-08-21,11,81,81,2026-09-11 22:29:06
101006012,510,19,101006,113,2026-08-22,12,86,86,2026-09-11 22:29:06
101006013,510,28,101006,113,2026-08-23,13,49,49,2026-09-11 22:29:06
101006014,510,24,101006,101,2026-08-24,14,39,39,2026-09-11 22:29:06
101006015,510,19,101006,114,2026-08-25,15,33,33,2026-09-11 22:29:06
101006016,510,16,101006,116,2026-08-26,16,2,2,2026-09-11 22:29:06
101006017,510,14,101006,113,2026-08-27,17,78,78,2026-09-11 22:29:06
101006018,510,27,101006,111,2026-08-28,18,27,27,2026-09-11 22:29:06
101006019,510,27,101006,102,2026-08-29,19,96,96,2026-09-11 22:29:06
101006020,510,28,101006,102,2026-08-30,20,46,46,2026-09-11 22:29:06
101006021,510,18,101006,104,2026-08-31,21,15,15,2026-09-11 22:29:06
101006022,510,28,101006,111,2026-09-01,22,29,29,2026-09-11 22:29:06
101006023,510,13,101006,106,2026-09-02,23,80,80,2026-09-11 22:29:06
101006024,510,10,101006,105,2026-09-03,24,57,57,2026-09-11 22:29:06
101006025,510,10,101006,113,2026-09-04,25,98,98,2026-09-11 22:29:06
101006026,510,27,101006,104,2026-09-05,26,37,37,2026-09-11 22:29:06
101006027,510,27,101006,101,2026-09-06,27,29,29,2026-09-11 22:29:06
101006028,510,21,101006,104,2026-09-07,28,28,28,2026-09-11 22:29:06
101006029,510,18,101006,101,2026-09-08,29,53,53,2026-09-11 22:29:06
101006030,510,22,101006,104,2026-09-09,30,94,94,2026-09-11 22:29:06
101007001,510,16,101007,109,2026-08-11,1,64,64,2026-09-11 22:29:06
101007002,510,24,101007,111,2026-08-12,2,53,53,2026-09-11 22:29:06
101007003,510,23,101007,115,2026-08-13,3,68,68,2026-09-11 22:29:06
101007004,510,12,101007,109,2026-08-14,4,46,46,2026-09-11 22:29:06
101007005,510,26,101007,110,2026-08-15,5,63,63,2026-09-11 22:29:06
101007006,510,10,101007,101,2026-08-16,6,11,11,2026-09-11 22:29:06
101007007,510,20,101007,108,2026-08-17,7,54,54,2026-09-11 22:29:06
101007008,510,19,101007,113,2026-08-18,8,82,82,2026-09-11 22:29:06
101007009,510,28,101007,112,2026-08-19,9,57,57,2026-09-11 22:29:06
101007010,510,29,101007,104,2026-08-20,10,62,62,2026-09-11 22:29:06
101007011,510,18,101007,113,2026-08-21,11,40,40,2026-09-11 22:29:06
101007012,510,11,101007,111,2026-08-22,12,84,84,2026-09-11 22:29:06
101007013,510,13,101007,118,2026-08-23,13,64,64,2026-09-11 22:29:06
101007014,510,17,101007,103,2026-08-24,14,64,64,2026-09-11 22:29:06
101007015,510,12,101007,116,2026-08-25,15,28,28,2026-09-11 22:29:06
101007016,510,24,101007,119,2026-08-26,16,90,90,2026-09-11 22:29:06
101007017,510,16,101007,111,2026-08-27,17,27,27,2026-09-11 22:29:06
101007018,510,26,101007,101,2026-08-28,18,14,14,2026-09-11 22:29:06
101007019,510,27,101007,120,2026-08-29,19,65,65,2026-09-11 22:29:06
101007020,510,23,101007,102,2026-08-30,20,5,5,2026-09-11 22:29:06
101007021,510,29,101007,114,2026-08-31,21,83,83,2026-09-11 22:29:06
101007022,510,19,101007,119,2026-09-01,22,11,11,2026-09-11 22:29:06
101007023,510,23,101007,104,2026-09-02,23,29,29,2026-09-11 22:29:06
101007024,510,10,101007,114,2026-09-03,24,95,95,2026-09-11 22:29:06
101007025,510,20,101007,110,2026-09-04,25,46,46,2026-09-11 22:29:06
101007026,510,29,101007,120,2026-09-05,26,98,98,2026-09-11 22:29:06
101007027,510,26,101007,106,2026-09-06,27,43,43,2026-09-11 22:29:06
101007028,510,18,101007,118,2026-09-07,28,4,4,2026-09-11 22:29:06
101007029,510,15,101007,110,2026-09-08,29,53,53,2026-09-11 22:29:06
101007030,510,25,101007,111,2026-09-09,30,28,28,2026-09-11 22:29:06
101008001,510,19,101008,113,2026-08-11,1,36,36,2026-09-11 22:29:06
101008002,510,27,101008,117,2026-08-12,2,53,53,2026-09-11 22:29:06
101008003,510,18,101008,119,2026-08-13,3,21,21,2026-09-11 22:29:06
101008004,510,28,101008,103,2026-08-14,4,63,63,2026-09-11 22:29:06
101008005,510,20,101008,113,2026-08-15,5,65,65,2026-09-11 22:29:06
101008006,510,18,101008,108,2026-08-16,6,20,20,2026-09-11 22:29:06
101008007,510,15,101008,117,2026-08-17,7,53,53,2026-09-11 22:29:06
101008008,510,21,101008,112,2026-08-18,8,94,94,2026-09-11 22:29:06
101008009,510,25,101008,113,2026-08-19,9,95,95,2026-09-11 22:29:06
101008010,510,10,101008,117,2026-08-20,10,72,72,2026-09-11 22:29:06
101008011,510,14,101008,120,2026-08-21,11,10,10,2026-09-11 22:29:06
101008012,510,29,101008,101,2026-08-22,12,14,14,2026-09-11 22:29:06
101008013,510,17,101008,117,2026-08-23,13,42,42,2026-09-11 22:29:06
101008014,510,23,101008,104,2026-08-24,14,3,3,2026-09-11 22:29:06
101008015,510,14,101008,120,2026-08-25,15,37,37,2026-09-11 22:29:06
101008016,510,18,101008,109,2026-08-26,16,62,62,2026-09-11 22:29:06
